critics_reviews_count,description,developer,genre,genre_tags,link,maturity_rating,metascore,platform,publisher,release_date,title,user_reviews_count,user_score 
46,"Presenting I.R.I.S. 2-time Valedictorian of the illustrious Big Arms Academy's School of Assassination. Proficient in over forty forms of unarmed combat, earning Sensei status in Jiu-jitsu, Akido, Krav Maga, and Jeet June Do. Equally deadly with blades, handguns, and the latest nuclear technology.",Twisted Pixel Games,Xbox One Racing Games,Driving,http://www.metacritic.com/game/xbox-one/lococycle,T,48,Xbox One,Microsoft Game Studios,2013-11-22,LocoCycle,101,39
28,"Trials Fusion melds the classic, proven Trials formula of simple yet addictive competition with the social and visual breakthroughs of the next generation of gaming.",RedLynx,Xbox One Racing Games,Driving,http://www.metacritic.com/game/xbox-one/trials-fusion,E10+,80,Xbox One,Ubisoft,2014-04-16,Trials Fusion,163,71
5,Ittle Dew 2 is a charming and humorous 3D action-adventure game with a focus on exploration and combat. Tackle the game’s dungeons in any order and discover the many secrets of its expansion.,Nicalis,Xbox One Role-Playing Games,Role-Playing,http://www.metacritic.com/game/xbox-one/ittle-dew-2,E10+,72,Xbox One,Nicalis,2016-11-15,Ittle Dew 2,4,88
13,"Harmony is realized in this alternate tale of Final Fantasy, developed by Square Enix. Not a sequel nor a prequel to the popular series, Final Fantasy Versus XIII unfolds a wholly independent story in another part of the universe with different characters. Set in a futuristic fantasy world resembling elements of modern day Japanese cities, Final Fantasy Versus XIII revolves around a prince, the last remaining member of a royal family, which controls the last crystal in existence. With two warring nations battling each other for dominance and the last crystal held by the kingdom, you must ensure it remains in the right hands.",Square Enix,Xbox One Role-Playing Games,Action RPG,http://www.metacritic.com/game/xbox-one/final-fantasy-xv,T,83,Xbox One,Square Enix,2016-11-29,Final Fantasy XV,368,68
13,"The Dwarves is a fantasy role-playing game with a strong story and tactically challenging real-time battles. 15 playable heroes, each with individual skills, are to be deployed cleverly. Take on superior numbers of orcs, ogres, älfs, bögnilim, zombies, dark mages, and many more foes, to give them the low-down.",Nordic Games Publishing,Xbox One Role-Playing Games,Role-Playing,http://www.metacritic.com/game/xbox-one/the-dwarves,M,58,Xbox One,Nordic Games Publishing,2016-12-01,The Dwarves,17,40
4,"Bastion is an original action role-playing game featuring a reactive narrator who marks your every move, lush hand-painted 2D artwork, and tight responsive gameplay that rewards playing with finesse. The game is designed to be simple to pick up and start playing, while offering a lot of rich choices around character customization as well as a deep story and gameworld you can lose yourself in.",Supergiant Games,Xbox One Role-Playing Games,Role-Playing,http://www.metacritic.com/game/xbox-one/bastion,E10+,83,Xbox One,Warner Bros. Interactive Entertainment,2016-12-12,Bastion,4,80
14,"BounceTek -- Revolutionary physics-based dribbling allows for complete, organic control and authentic responsiveness. Utilize a full suite of dribble moves to unleash ankle-breaking crossovers, hesitations and more. CourtQ Delivers Real Time NBA -- Leveraging live synergy Sports Technology data, NBA LIVE 14 is driven by over 70 player ratings, tendencies, and team stats updated every NBA game, ensuring that your game is always in-sync with the real NBA. With fresh content and challenges updated on a daily basis, NBA LIVE 14 delivers a new experience each and every time you pick up the controller, delivering the pulse of the NBA 24/7/365.",EA Sports,Xbox One Sports Games,Arcade,http://www.metacritic.com/game/xbox-one/nba-live-14,E,36,Xbox One,Electronic Arts,2013-11-19,NBA Live 14,89,31
10,"You've inherited your grandfather's old farm plot in Stardew Valley. Armed with hand-me-down tools and a few coins, you set out to begin your new life. Can you learn to live off the land and turn these overgrown fields into a thriving home? It won't be easy. Ever since Joja Corporation came to town, the old ways of life have all but disappeared. The community center, once the town's most vibrant hub of activity, now lies in shambles. But the valley seems full of opportunity. With a little dedication, you might just be the one to restore Stardew Valley to greatness!","Sickhead Games, LLC, Eric Barone",Xbox One Role-Playing Games,Role-Playing,http://www.metacritic.com/game/xbox-one/stardew-valley,E10+,89,Xbox One,Chucklefish,2016-12-14,Stardew Valley,75,77
12,Enter the world of PIXEL HEROES and prepare yourself for a RPG/Roguelike experience.,Headup Games,Xbox One Role-Playing Games,Role-Playing,http://www.metacritic.com/game/xbox-one/pixel-heroes-byte-magic,T,58,Xbox One,Headup Games,2017-02-03,Pixel Heroes: Byte & Magic,NA,NA
6,"Crypt of the NecroDancer is a hardcore rhythm-based roguelike game. Can you survive this deadly dungeon of dance, slay the NecroDancer, and recapture your still beating heart? Or will you be a slave to the rhythm for all eternity? Players must move on the beat to navigate procedurally generated dungeons while battling dancing skeletons, zombies, dragons, and more! Groove with the game's epic dance soundtrack, or select songs from your own MP3 collection! You can even play with a dance pad to really shake your bones!",Brace Yourself Games,Xbox One Role-Playing Games,Role-Playing,http://www.metacritic.com/game/xbox-one/crypt-of-the-necrodancer,T,83,Xbox One,Brace Yourself Games,2017-02-10,Crypt of the NecroDancer,NA,NA
35,"The story opens after a 600-year journey to the Andromeda galaxy, as the crew begins searching for a new home for humanity. The dreams of easy settlement are quickly shattered, as worlds expected to be paradises are instead wastelands, and the Pathfinder discovers that not all inhabitants of the galaxy welcome humanity. Terrifying enemies will challenge players and their crew, forcing them to utilize destructible environments, vertical movement through boosted jumps, customizable weapons, Biotics and other tools in their arsenal to even the playing field in a combat system and character progression that is more thrilling and open than ever. Mass Effect: Andromeda also features a separate team-based online multiplayer mode where players can engage in fast, fluid and frenetic combat to work together and achieve success. Utilizing combat skills, strategies, weapons and abilities gained from the field, players must coordinate to take down overwhelming forces. [Electronic Arts]",BioWare,Xbox One Role-Playing Games,Role-Playing,http://www.metacritic.com/game/xbox-one/mass-effect-andromeda,M,76,Xbox One,Electronic Arts,2017-03-21,Mass Effect: Andromeda,910,49
11,NA,Headup Games,Xbox One Role-Playing Games,Role-Playing,http://www.metacritic.com/game/xbox-one/trulon-the-shadow-engine,E10+,49,Xbox One,Headup Games,2017-02-24,Trulon: The Shadow Engine,NA,NA
8,"Crawl is a competitive multiplayer dungeon crawler where your friends control the monsters. Kill the hero to instantly swap places, and it's your turn to crawl! It's a race to gain enough experience and loot to take on the dungeon's boss, cooperatively controlled by the other players!",Powerhoof,Xbox One Role-Playing Games,Role-Playing,http://www.metacritic.com/game/xbox-one/crawl,T,76,Xbox One,Powerhoof,2017-04-11,Crawl,NA,NA
12,"Torment: Tides of Numenera is a single-player role-playing game which continues the thematic legacy of the critically acclaimed Planescape: Torment by having to face complex and nuanced morality decisions, carefully contemplating deep and reactive choices with consequences that echo throughout the game all the while immersed into a new and strange vision taken from by renowned designer and writer Monte Cook's new tabletop role-playing game, Numenera. In Torment: Tides of Numenera, players must decide for themselves the answer to the eternal question, what does one life matter? Numenera's Ninth World is a fantastic vision of a world in which massive civilizations continue to rise and fall with only cities, monuments, and artifacts left behind to serve as reminders of their past existence. These reminders have become part of the accumulated detritus of eons and now this assortment of ancient power, called the numenera, is there for the taking. One of these humans has discovered a way to harness the numenera to grow strong, to cheat death, to skip across the face of centuries in a succession of bodies. But he discovers an unexpected side effect: You.",InXile Entertainment,Xbox One Role-Playing Games,General,http://www.metacritic.com/game/xbox-one/torment-tides-of-numenera,NA,79,Xbox One,Techland,2017-02-28,Torment: Tides of Numenera,31,68
8,"An Action RPG that takes you on a journey across a universe on the verge of collapse. Face off against dangerous enemies in hyper-dynamic fights, mixing magic with traditional fighting game mechanics. Gain experience to evolve your characters, learning exciting new skills and spells, and become the hero who will unify the civilizations of Mahera. [Xbox.com]",Enigami,Xbox One Role-Playing Games,Role-Playing,http://www.metacritic.com/game/xbox-one/shiness-the-lightning-kingdom,T,67,Xbox One,Focus Home Interactive,2017-04-18,Shiness: The Lightning Kingdom,6,72
10,"Become Victor, hunter of demons. Forge your own hero on a quest to liberate the cursed city of Zagoravia. Explore ‘Motörhead: Through the Ages’ - a wild tour through the mythos of the loudest band in the world, and enter the Fractured Worlds, a dimension formed from the fragments of broken realms.",Haemimont Games,Xbox One Role-Playing Games,Role-Playing,http://www.metacritic.com/game/xbox-one/victor-vran-overkill-edition,NA,79,Xbox One,Wired Productions,2017-05-30,Victor Vran: Overkill Edition,NA,NA
5,"The Ringed City is the final DLC pack for Dark Souls III. Journey to the world’s end to search for the Ringed City and encounter new lands, new bosses, new enemies with new armor, magic and items. Experience the epic final chapter of a dark world that could only be created by the mind of Hidetaka Miyazaki.",From Software,Xbox One Role-Playing Games,Role-Playing,http://www.metacritic.com/game/xbox-one/dark-souls-iii-the-ringed-city,M,85,Xbox One,Bandai Namco Games,2017-03-28,Dark Souls III: The Ringed City,47,85
7,"Fear the wolves. They are cold, they are hungry - and they will stop at nothing to survive",Games Farm,Xbox One Role-Playing Games,Role-Playing,http://www.metacritic.com/game/xbox-one/vikings-wolves-of-midgard,M,64,Xbox One,Kalypso,2017-03-28,Vikings: Wolves of Midgard,11,73
